,Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,DC/S,CT/S,CP/S,L1/S,L2/S,L3/S,L4/S,L5/S,L6/S,VP/S,NP/S,PP/S,Avg_NP,Avg_PP,Avg_VP,Sbar/S,treeH/S,W/S,letter/W,Syl/W,NV,VV1,svv,cvv,advvv,adjvv,LD,ttr,rttr,cttr,bttr,uber,awlF,ari,aspw,cole_l_i,dale_c_r,diff_w,flesch_k_g,flesch_e_r,gun_fog,lexi_c,linsear_w,li_x
35,715.txt,151,18,23,22,18,3,3,4,11,8.3889,8.3889,6.8636,1.2222,1.2778,1.2222,0.1364,0.1667,1.0,0.1667,0.2222,0.1818,0.6111,0.5,0.1666666667,0.1666666667,0.22222222219999999,2.3888888889,1.3888888889,1.0,0.3333333333,0.0,0.0,1.8421052632,3.1052631579,0.5263157895,2.7118644068,2.7118644068,2.7118644068,0.21052631579999997,8.1578947368,9.1111111111,4.0426829268,1.4268292683000001,0.4166666667,0.2592592593,7.259259259299999,1.9051586888,0.027777777799999997,0.1018518519,0.5304878049,0.6585365854,8.433383142,5.963302408,0.9180889918,52.47906518600001,0.012195121951219513,5.6,1.3,8.78,7.24,0.17682926829268292,3.1,88.23,13.455555555555556,144,3.083333333333333,27.25
36,340.txt,97,9,13,12,9,3,3,1,10,10.7778,10.7778,8.0833,1.3333,1.4444,1.3333,0.25,0.3333,1.0,0.3333,0.1111,0.0833,1.1111,0.8333,0.3333333333,0.3333333333,0.11111111109999999,2.7777777778,1.8888888889,1.1111111111,0.44444444439999997,0.22222222219999999,0.0,1.8888888889,4.5555555556,1.5555555556,2.1951219512,2.1951219512,2.1951219512,0.3333333333,9.222222222200001,12.4444444444,4.1696428570999995,1.5357142857,0.4875,0.2,3.2,1.2649110640999999,0.075,0.075,0.5982142857,0.7142857143000001,7.5592894602,5.3452248382,0.9286908303,57.0690694121,0.017857142857142856,7.9,1.5,11.12,8.28,0.22321428571428573,6.3,69.07,16.69666666666667,96,4.111111111111111,36.74166666666667
37,537.txt,154,12,30,22,13,5,5,4,14,12.8333,11.8462,7.0,1.8333,2.3077,1.6923,0.2273,0.3846,1.0833,0.3846,0.3077,0.1818,1.0769,0.6364,0.4166666667,0.4166666667,0.3333333333,5.5,1.6666666666999999,0.6666666667,0.25,0.0,0.0,2.5294117647,3.7647058824,0.5882352941,2.40625,2.40625,2.40625,0.3529411765,9.1176470588,13.3076923077,3.8092485549,1.3988439306,0.375,0.32142857140000003,11.5714285714,2.4053511772,0.0446428571,0.1160714286,0.5549132948,0.6473988439,8.5152023182,6.0211573024,0.9156281543000001,51.2065414398,0.005780346820809248,5.7,1.4,8.56,6.46,0.12716763005780346,4.8,78.35,11.866040268456377,149,3.6363636363636367,30.294736842105266
38,548.txt,177,13,30,23,13,9,5,3,20,13.6154,13.6154,7.6957,1.7692,2.3077,1.7692,0.3913,0.6923,1.0,0.3846,0.2308,0.1304,1.5385,0.8696,0.6923076923,0.3846153846,0.23076923079999997,5.0,3.2307692308,0.6153846154,0.23076923079999997,0.0,0.0,3.5384615385000004,5.0769230769,1.0,2.5151515152,2.5151515152,2.5151515152,0.7692307692,11.153846153800002,14.846153846199998,3.7772020725,1.3523316062000001,0.48275862070000003,0.26724137929999997,8.2844827586,2.0352497093,0.0517241379,0.1206896552,0.5544041451,0.6010362694,8.3498627087,5.904244543300001,0.9032624039,44.38542487270001,0.010362694300518135,6.9,1.3,9.26,6.54,0.12435233160621761,4.3,85.08,12.529570552147241,163,4.555555555555555,28.965269461077845
39,503.txt,312,26,49,39,28,9,7,7,35,12.0,11.1429,8.0,1.5,1.75,1.3929,0.2308,0.3214,1.0769,0.25,0.25,0.1795,1.25,0.8974,0.34615384619999995,0.2692307692,0.2692307692,3.4230769231,2.3076923077,1.0,0.34615384619999995,0.0384615385,0.0,2.3846153846,4.6538461538,1.5,2.4214876033,2.4214876033,2.4214876033,0.3846153846,10.2307692308,13.653846153800002,4.2253521126999996,1.523943662,0.5526315789,0.3105263158,18.3210526316,3.0266361387000003,0.0736842105,0.1263157895,0.5690140845,0.5352112675999999,10.0841529563,7.130572937899999,0.8935488456,44.0434143733,0.011267605633802818,8.7,1.5,11.52,7.76,0.19154929577464788,6.7,68.06,15.656897689768977,303,3.3,41.73300330033003
40,319.txt,325,30,35,34,31,2,2,8,31,10.8333,10.4839,9.5588,1.1333,1.129,1.0968,0.0588,0.0645,1.0333,0.0645,0.2581,0.2353,1.0,0.9118,0.0666666667,0.0666666667,0.2666666667,2.9,2.0333333333000003,1.2,0.5,0.0,0.0,1.5151515152000001,3.4242424242,1.1515151515000002,2.7876106194999997,2.7876106194999997,2.7876106194999997,0.0909090909,7.7575757576,12.333333333299999,4.1432432432,1.4432432432,0.502617801,0.3193717277,19.4816753927,3.1210315116000005,0.08900523560000001,0.1361256545,0.5405405405,0.5162162162,9.929617177799999,7.021299641000001,0.8881830994,41.7198157763,0.005405405405405406,7.4,1.4,10.3,7.49,0.1837837837837838,5.0,77.84,14.607204968944101,322,4.055555555555555,35.24472049689441
41,77.txt,96,7,8,8,7,1,1,3,10,13.7143,13.7143,12.0,1.1429,1.1429,1.1429,0.125,0.1429,1.0,0.1429,0.4286,0.375,1.4286,1.25,0.14285714289999998,0.14285714289999998,0.42857142859999997,3.7142857143,3.2857142857,1.4285714286000002,0.42857142859999997,0.0,0.0,1.4444444444,3.8888888889,0.8888888889,3.3428571429000002,3.3428571429000002,3.3428571429000002,0.11111111109999999,7.333333333300001,12.5555555556,4.0973451327,1.4247787611000002,0.4230769231,0.1282051282,1.2820512820999999,0.800640769,0.0128205128,0.17948717949999998,0.5132743363000001,0.6902654867,7.337622773400001,5.1884828209,0.9215890453,51.205793176899995,0.0,8.4,1.4,11.52,8.02,0.20353982300884957,5.0,77.84,15.947234042553191,94,4.055555555555555,38.05957446808511
42,180.txt,191,19,28,22,19,2,2,3,24,10.0526,10.0526,8.6818,1.1579,1.4737,1.1579,0.0909,0.1053,1.0,0.1053,0.1579,0.1364,1.2632,1.0909,0.10526315789999999,0.10526315789999999,0.1578947368,3.9473684211,1.4736842105,1.0526315789,0.21052631579999997,0.0,0.0,2.2631578947,3.7368421052999996,1.1052631579,2.7605633803,2.7605633803,2.7605633803,0.10526315789999999,9.4210526316,12.0555555556,3.9262672811000003,1.4101382488,0.4836065574,0.2786885246,9.4754098361,2.1766269589,0.0409836066,0.16393442619999998,0.5437788018,0.5622119816,8.2818996463,5.856187401000001,0.8929577516,40.075651394699996,0.009216589861751152,6.1,1.4,9.14,7.35,0.17511520737327188,4.8,78.45,14.09204301075269,186,3.3181818181818183,32.380645161290325
43,398.txt,172,13,26,17,13,2,2,4,15,13.2308,13.2308,10.1176,1.3077,2.0,1.3077,0.1176,0.1538,1.0,0.1538,0.3077,0.2353,1.1538,0.8824,0.1538461538,0.1538461538,0.3076923077,4.9230769231,3.0769230769,1.0,0.23076923079999997,0.0,0.0,2.4666666666999997,4.3333333333,1.2,2.9384615385000004,2.9384615385000004,2.9384615385000004,0.2666666667,9.4,16.75,3.7661691542,1.3233830845999999,0.4876033058,0.2561983471,7.942148760299999,1.9927554743,0.0330578512,0.0909090909,0.5223880597,0.6019900497999999,8.534681951900001,6.0349314835,0.9043022471,45.3181400535,0.004975124378109453,7.2,1.3,8.98,6.88,0.13930348258706468,4.9,83.46,13.829707602339182,171,5.1875,33.54883720930232
44,337.txt,50,6,8,7,6,2,2,2,6,8.3333,8.3333,7.1429,1.1667,1.3333,1.1667,0.2857,0.3333,1.0,0.3333,0.3333,0.2857,1.0,0.8571,0.3333333333,0.3333333333,0.3333333333,3.5,0.8333333333,0.8333333333,0.3333333333,0.0,0.0,1.3333333333,3.3333333332999997,0.8333333333,3.3,3.3,3.3,0.5,8.6666666667,9.3333333333,4.3214285714,1.5178571428999998,0.39534883719999997,0.1627906977,1.1395348837000001,0.7548294123999999,0.023255814,0.11627906980000001,0.5357142857,0.7678571429000001,5.7461167011,4.0631180848,0.9343780133,53.5549572554,0.0,7.6,1.4,11.15,7.98,0.21428571428571427,4.1,80.28,15.200000000000001,48,2.9166666666666665,35.08333333333333
45,124.txt,279,26,36,33,26,6,6,6,40,10.7308,10.7308,8.4545,1.2692,1.3846,1.2692,0.1818,0.2308,1.0,0.2308,0.2308,0.1818,1.5385,1.2121,0.23076923079999997,0.23076923079999997,0.23076923079999997,3.4615384614999996,2.4230769231,0.8846153845999999,0.4230769231,0.0,0.0,2.0357142857,3.5,0.9285714286,2.9489795918,2.9489795918,2.9489795918,0.21428571429999999,8.607142857100001,12.0,3.9455128205000003,1.4358974359,0.5666666667,0.31333333329999996,14.7266666667,2.7135462651999998,0.0666666667,0.23333333329999997,0.5673076923,0.4807692308,8.4920777561,6.0048057677,0.8724764954,34.2812215909,0.003205128205128205,5.7,1.3,8.45,6.28,0.11858974358974358,3.9,86.1,11.602318840579711,276,4.388888888888889,24.67942238267148
46,484.txt,317,31,45,39,31,6,6,8,38,10.2258,10.2258,8.1282,1.2581,1.4516,1.2581,0.1538,0.1935,1.0,0.1935,0.2581,0.2051,1.2258,0.9744,0.1935483871,0.1935483871,0.2580645161,3.9032258064999996,2.3225806452,0.8064516129000001,0.0967741935,0.0,0.0,1.4444444444,3.3055555556,1.0,3.0672268907999998,3.0672268907999998,3.0672268907999998,0.1388888889,8.1944444444,11.870967741900001,3.8451086957,1.4347826087,0.443902439,0.2243902439,10.3219512195,2.2717780723,0.0487804878,0.19024390239999997,0.5054347826,0.5570652174,10.6863637204,7.5564002529,0.9009707606999999,48.42889215899999,0.002717391304347826,5.9,1.4,9.02,7.14,0.16304347826086957,4.5,79.16,13.381935483870969,310,4.0,29.93333333333333
47,283.txt,179,13,22,19,13,5,3,3,19,13.7692,13.7692,9.4211,1.4615,1.6923,1.4615,0.2632,0.3846,1.0,0.2308,0.2308,0.1579,1.4615,1.0,0.3846153846,0.23076923079999997,0.23076923079999997,5.3076923077,2.1538461538,1.5384615385,0.3076923077,0.0,0.0,2.3333333333,4.7333333333,1.6666666666999999,3.2535211268,3.2535211268,3.2535211268,0.4,10.0,16.75,4.1542288557,1.4676616915,0.5042016807,0.2605042017,8.0756302521,2.0094315430000003,0.0336134454,0.11764705880000001,0.5422885572,0.592039801,8.3936128287,5.9351805498,0.90115948,43.572741633199996,0.004975124378109453,8.5,1.4,10.55,7.79,0.19402985074626866,6.2,74.59,16.253559322033897,177,4.8125,39.44269662921348
48,122.txt,185,14,23,21,15,6,5,3,18,13.2143,12.3333,8.8095,1.5,1.5333,1.4,0.2857,0.4,1.0714,0.3333,0.2,0.1429,1.2,0.8571,0.42857142859999997,0.3571428571,0.21428571429999999,4.5714285714,2.5,1.7142857143,0.3571428571,0.0,0.0,2.2,4.4666666667,1.0,3.1791044775999997,3.1791044775999997,3.1791044775999997,0.3333333333,9.133333333300001,15.2857142857,3.9205607476999997,1.4299065421000001,0.45801526719999996,0.24427480920000003,7.8167938931,1.9769666022999999,0.09923664119999999,0.0916030534,0.546728972,0.6121495327,8.954975644,6.332124003200001,0.9085387839,48.4282413566,0.0,7.9,1.4,9.96,7.57,0.17757009345794392,6.0,75.1,15.54601092896175,183,5.0,39.329508196721314
49,703.txt,189,18,30,20,16,3,2,2,25,10.5,11.8125,9.45,1.1111,1.875,1.25,0.15,0.1875,0.8889,0.125,0.125,0.1,1.5625,1.25,0.1666666667,0.11111111109999999,0.11111111109999999,4.0,0.8888888889,1.0555555556,0.2777777778,0.0,0.055555555599999994,2.15,3.75,0.9,2.8133333332999997,2.8133333332999997,2.8133333332999997,0.2,8.4,11.777777777799999,3.9009433962,1.358490566,0.5652173913,0.31304347829999996,11.2695652174,2.3737697042,0.008695652199999999,0.1565217391,0.5660377357999999,0.5424528302,7.898232427000001,5.5848937086,0.8858126958,36.8090056099,0.0047169811320754715,6.5,1.4,9.38,7.72,0.19339622641509435,5.1,77.53,15.290989010989012,182,3.5999999999999996,36.52417582417583
50,49.txt,125,8,18,13,8,5,3,4,11,15.625,15.625,9.6154,1.625,2.25,1.625,0.3846,0.625,1.0,0.375,0.5,0.3077,1.375,0.8462,0.625,0.375,0.5,5.25,2.5,2.0,0.625,0.0,0.0,2.0833333333,3.5,1.1666666667,3.380952381,3.380952381,3.380952381,0.25,8.9166666667,19.571428571400002,4.1386861314,1.401459854,0.3636363636,0.2272727273,4.5454545455,1.5075567229,0.0795454545,0.1477272727,0.5255474453,0.6423357664,7.5183473879,5.3162744213,0.9100313359000001,45.2881771976,0.0072992700729927005,7.9,1.4,9.68,7.36,0.17518248175182483,6.4,74.29,15.240000000000002,125,4.875,35.5
51,425.txt,141,12,18,14,12,2,2,1,25,11.75,11.75,10.0714,1.1667,1.5,1.1667,0.1429,0.1667,1.0,0.1667,0.0833,0.0714,2.0833,1.7857,0.1666666667,0.1666666667,0.0833333333,4.8333333333,1.8333333333000001,0.8333333333,0.3333333333,0.0833333333,0.0,2.4166666667,4.5,1.75,2.9259259258999997,2.9259259258999997,2.9259259258999997,0.1666666667,10.4166666667,13.8181818182,4.2236842105,1.3947368421000002,0.44329896909999994,0.2268041237,4.989690721600001,1.5795079490000001,0.0206185567,0.2164948454,0.5789473684,0.6381578947,7.8677389248,5.5633315464,0.9105931082,46.5926082781,0.006578947368421052,7.0,1.4,9.43,7.62,0.19736842105263158,5.5,76.62,15.273093525179858,139,4.555555555555555,34.62158273381295
52,541.txt,140,13,19,18,13,5,4,3,15,10.7692,10.7692,7.7778,1.3846,1.4615,1.3846,0.2778,0.3846,1.0,0.3077,0.2308,0.1667,1.1538,0.8333,0.3846153846,0.3076923077,0.23076923079999997,4.0,1.7692307691999998,1.4615384615,0.23076923079999997,0.0,0.0,1.8571428571000002,4.0714285714,0.9285714286,3.0175438596,3.0175438596,3.0175438596,0.3571428571,9.142857142899999,12.153846153800002,4.1708860758999995,1.4050632911,0.4476190476,0.219047619,5.0380952381,1.5871507865,0.0476190476,0.1142857143,0.5506329114,0.664556962,8.3533514838,5.9067114799,0.9192835531999999,53.004181604799996,0.012658227848101266,7.1,1.4,10.01,6.99,0.15822784810126583,5.1,77.43,13.462857142857144,140,3.75,32.78581560283688
53,162.txt,109,10,14,13,10,2,2,5,10,10.9,10.9,8.3846,1.3,1.4,1.3,0.1538,0.2,1.0,0.2,0.5,0.3846,1.0,0.7692,0.2,0.2,0.5,4.3,1.2,0.6,0.8,0.0,0.0,1.6,4.0,1.0,3.225,3.225,3.225,0.2,8.2,13.0,4.1230769231,1.4769230769,0.4157303371,0.20224719100000002,3.6404494382,1.3491570402000002,0.0449438202,0.11235955060000001,0.5307692307999999,0.6846153845999999,7.8058163718,5.519545689199999,0.9221581101,53.17487072310001,0.03076923076923077,8.9,1.5,12.39,8.93,0.24615384615384617,6.2,69.18,18.31547169811321,106,3.5999999999999996,43.6188679245283
54,582.txt,158,10,28,20,11,7,4,2,15,15.8,14.3636,7.9,2.0,2.5455,1.8182,0.35,0.6364,1.1,0.3636,0.1818,0.1,1.3636,0.75,0.7,0.4,0.2,6.1,2.2,0.7,0.4,0.0,0.0,3.1666666667000003,4.8333333333,1.1666666667,2.2931034483,2.2931034483,2.2931034483,0.5833333333,10.6666666667,18.3,4.0710382514,1.4316939891,0.4471544715,0.2357723577,6.837398374,1.8489724679,0.0406504065,0.0975609756,0.5519125683,0.6721311475,9.092421632699999,6.4293129939,0.9237349355,58.285964014300006,0.00546448087431694,9.7,1.4,11.88,8.02,0.19672131147540983,6.4,74.19,16.95064935064935,154,6.071428571428571,43.03225806451613
55,42.txt,120,8,14,11,8,3,3,5,14,15.0,15.0,10.9091,1.375,1.75,1.375,0.2727,0.375,1.0,0.375,0.625,0.4545,1.75,1.2727,0.375,0.375,0.625,5.5,3.625,1.625,0.75,0.125,0.0,2.7,4.8,1.4,3.5208333332999997,3.5208333332999997,3.5208333332999997,0.2,9.7,17.25,4.0072463768,1.5289855072,0.42168674700000003,0.21686746989999997,3.9036144578,1.3970709463,0.048192771100000004,0.10843373490000001,0.4782608696,0.6014492754,7.0654292053,4.9960129031000005,0.8968161353,38.4060780232,0.0,8.2,1.5,10.19,8.14,0.21014492753623187,7.3,66.54,17.027899159663868,119,5.375,40.09075630252101
56,691.txt,368,39,64,48,40,9,9,3,32,9.4359,9.2,7.6667,1.2308,1.6,1.2,0.1875,0.225,1.0256,0.225,0.075,0.0625,0.8,0.6667,0.23076923079999997,0.23076923079999997,0.0769230769,3.2820512821,2.0256410256,0.7948717948999999,0.1282051282,0.0,0.0,2.1666666667,3.1666666667000003,0.8333333333,2.4135338346,2.4135338346,2.4135338346,0.1904761905,8.7619047619,10.8947368421,3.9420289855,1.3454106280000002,0.518018018,0.3063063063,20.828828828800003,3.2271371856,0.0630630631,0.18018018019999998,0.5724637681,0.5362318841,10.9107047555,7.7150333201,0.8965810731999999,46.838025069,0.00966183574879227,5.7,1.3,8.79,6.68,0.14251207729468598,3.5,87.21,12.319337016574586,362,3.6818181818181817,29.885674931129476
57,89.txt,96,9,13,10,9,1,1,2,10,10.6667,10.6667,9.6,1.1111,1.4444,1.1111,0.1,0.1111,1.0,0.1111,0.2222,0.2,1.1111,1.0,0.11111111109999999,0.11111111109999999,0.22222222219999999,4.0,1.7777777778,0.7777777778,0.3333333333,0.0,0.0,1.3333333333,2.3333333333,0.9333333333,2.8285714286,2.8285714286,2.8285714286,0.0666666667,7.333333333300001,12.5555555556,3.8938053097000003,1.389380531,0.3023255814,0.17441860469999998,2.6162790698,1.1437392775,0.0465116279,0.11627906980000001,0.4867256637,0.7610619469,8.0901994681,5.720634905,0.9422428341,72.6676379644,0.0,6.8,1.3,9.72,7.62,0.18584070796460178,3.9,85.99,15.030000000000001,96,4.166666666666667,28.40833333333333
58,564.txt,132,12,17,15,12,3,2,4,12,11.0,11.0,8.8,1.25,1.4167,1.25,0.2,0.25,1.0,0.1667,0.3333,0.2667,1.0,0.8,0.25,0.1666666667,0.3333333333,4.4166666667,2.5833333333,1.25,0.3333333333,0.3333333333,0.0,1.9285714286000002,3.2857142857,0.6428571429,3.3260869564999997,3.3260869564999997,3.3260869564999997,0.2857142857,8.714285714299999,12.0,4.2083333333,1.4444444444,0.3977272727,0.25,5.5,1.6583123952,0.034090909100000004,0.1477272727,0.5069444444,0.6111111111,7.333333333300001,5.1854497287,0.9009064415000001,40.7055880979,0.006944444444444444,6.6,1.4,9.32,6.95,0.1597222222222222,5.2,77.33,13.38290076335878,131,4.05,33.627272727272725
59,717.txt,156,14,23,18,13,4,4,1,18,11.1429,12.0,8.6667,1.2857,1.7692,1.3846,0.2222,0.3077,0.9286,0.3077,0.0769,0.0556,1.3846,1.0,0.2857142857,0.2857142857,0.0714285714,3.2857142857,2.5714285714,1.2142857143,0.14285714289999998,0.0,0.0,2.4,4.0666666667,1.2666666667,2.737704918,2.737704918,2.737704918,0.2666666667,9.4666666667,12.7857142857,3.9553072626,1.4413407821000002,0.4537815126,0.2521008403,7.5630252101,1.9446111707,0.0420168067,0.12605042019999999,0.5810055866,0.6648044693,8.8944776037,6.2893454287,0.9212970988,55.9444765051,0.0,6.9,1.4,9.95,7.48,0.1787709497206704,4.9,78.14,14.516821192052982,151,3.454545454545454,31.954304635761588
60,450.txt,254,18,34,31,19,11,9,5,35,14.1111,13.3684,8.1935,1.7222,1.7895,1.6316,0.3548,0.5789,1.0556,0.4737,0.2632,0.1613,1.8421,1.129,0.6111111111,0.5,0.2777777778,4.7777777778,2.2222222222,2.0555555556,0.6111111111,0.055555555599999994,0.0,2.3043478261000003,4.1304347826,1.0869565217000001,3.0736842105,3.0736842105,3.0736842105,0.3913043478,9.0434782609,15.666666666700001,4.1631205674,1.4716312056999998,0.4697986577,0.3355704698,16.7785234899,2.8964222318,0.0604026846,0.20805369129999998,0.5673758865,0.5283687942999999,8.872820879199999,6.2740318119000005,0.8869246237,39.2492454188,0.010638297872340425,8.5,1.4,10.43,6.78,0.13829787234042554,6.4,74.29,13.775139442231078,251,4.222222222222222,37.40597609561753
61,756.txt,215,19,39,32,21,11,7,2,27,11.3158,10.2381,6.7188,1.6842,1.8571,1.5238,0.3438,0.5238,1.1053,0.3333,0.0952,0.0625,1.2857,0.8438,0.5789473684,0.36842105259999997,0.10526315789999999,4.6315789474,2.6842105263,0.8947368420999999,0.10526315789999999,0.0,0.0,2.3809523809999997,3.8095238095,0.8571428570999999,2.475,2.475,2.475,0.5238095238,9.6666666667,13.1111111111,3.5508474575999998,1.3262711864,0.41379310340000003,0.26206896550000003,9.9586206897,2.2314368341999997,0.06896551719999999,0.1172413793,0.5296610169,0.6144067797,9.4386960461,6.674165979800001,0.9108504654,50.8478284855,0.00847457627118644,4.4,1.3,6.82,6.15,0.11016949152542373,3.7,86.5,11.178039215686274,204,3.8499999999999996,26.546153846153846
62,15.txt,169,16,23,19,16,3,3,6,15,10.5625,10.5625,8.8947,1.1875,1.4375,1.1875,0.1579,0.1875,1.0,0.1875,0.375,0.3158,0.9375,0.7895,0.1875,0.1875,0.375,3.8125,1.625,1.5625,0.1875,0.0,0.0,2.0625,3.75,1.0,2.9333333333,2.9333333333,2.9333333333,0.25,9.125,12.8666666667,4.3160621762,1.5025906736,0.5576923077,0.2596153846,7.0096153846,1.8721131622999998,0.0673076923,0.1634615385,0.5647668393999999,0.5388601036,7.4860838078,5.293460625,0.8825126945,34.886611033099996,0.0051813471502590676,8.5,1.5,11.75,7.31,0.17098445595854922,6.1,69.48,14.12,165,4.0,37.57272727272728
63,710.txt,167,12,36,22,13,8,5,2,18,13.9167,12.8462,7.5909,1.8333,2.7692,1.6923,0.3636,0.6154,1.0833,0.3846,0.1538,0.0909,1.3846,0.8182,0.6666666667,0.4166666667,0.1666666667,4.8333333333,2.5833333333,1.0833333333,0.3333333333,0.0,0.0,3.6153846154,5.0769230769,1.0,2.6515151515,2.6515151515,2.6515151515,0.7692307692,11.3846153846,15.416666666700001,3.6108108108,1.3297297297,0.3902439024,0.2601626016,8.325203252,2.0402454818,0.0243902439,0.1056910569,0.5189189189,0.6648648649000001,9.0431398518,6.3944655124,0.9218115616,56.7337993681,0.0,5.8,1.3,8.16,7.02,0.15135135135135136,4.1,85.59,13.61948717948718,156,5.125,31.353164556962028
64,442.txt,126,11,15,12,11,1,1,4,13,11.4545,11.4545,10.5,1.0909,1.3636,1.0909,0.0833,0.0909,1.0,0.0909,0.3636,0.3333,1.1818,1.0833,0.0909090909,0.0909090909,0.3636363636,5.1818181818,1.7272727273,0.9090909091,0.2727272727,0.0,0.0,2.1818181818,4.090909090899999,1.2727272726999999,2.8,2.8,2.8,0.0909090909,9.0,12.7272727273,4.0428571429,1.35,0.41379310340000003,0.2528735632,5.5632183908,1.6678156959000001,0.034482758599999996,0.21839080460000002,0.5714285714,0.6214285714,7.3528420161,5.1992444506,0.9037295168,41.923265063,0.007142857142857143,6.2,1.3,8.56,7.09,0.16428571428571428,4.2,85.18,13.901587301587302,126,4.444444444444445,28.166666666666668
65,359.txt,175,15,22,21,15,6,5,3,28,11.6667,11.6667,8.3333,1.4,1.4667,1.4,0.2857,0.4,1.0,0.3333,0.2,0.1429,1.8667,1.3333,0.4,0.3333333333,0.2,4.3333333333,1.7333333333,1.3333333333,0.3333333333,0.0,0.0,2.0,4.5,1.5,3.4027777778,3.4027777778,3.4027777778,0.3125,10.0625,13.7857142857,3.9637305699,1.4145077719999999,0.5,0.25,6.75,1.8371173071,0.0185185185,0.1759259259,0.5284974093,0.5595854922,7.7740101081,5.4970552644,0.8896839941,37.760768967800004,0.010362694300518135,6.1,1.2,8.39,6.13,0.10880829015544041,3.1,93.64,11.483720930232558,172,3.9000000000000004,32.43023255813954
66,422.txt,344,27,51,36,27,8,6,12,45,12.7407,12.7407,9.5556,1.3333,1.8889,1.3333,0.2222,0.2963,1.0,0.2222,0.4444,0.3333,1.6667,1.25,0.2962962963,0.22222222219999999,0.44444444439999997,4.3703703704,2.6666666667,1.0740740740999999,0.22222222219999999,0.037037037,0.0,2.7,4.3,1.2,2.7906976744,2.7906976744,2.7906976744,0.3,9.733333333300001,14.6923076923,4.1727748691,1.4031413613,0.5609756097999999,0.33658536590000004,23.2243902439,3.4076671083999996,0.0487804878,0.1804878049,0.6047120418999999,0.5366492147,10.488712457,7.4166397042,0.8953125993000001,45.5237007476,0.015706806282722512,7.4,1.3,9.79,7.1,0.16230366492146597,4.5,84.37,14.150320699708454,343,3.95,35.91516034985423
67,543.txt,165,16,30,25,15,10,8,4,24,10.3125,11.0,6.6,1.5625,2.0,1.6667,0.4,0.6667,0.9375,0.5333,0.2667,0.16,1.6,0.96,0.625,0.5,0.25,2.875,2.625,0.8125,0.375,0.0,0.0,2.3333333333,3.7222222222,0.8888888889,2.5223880597,2.5223880597,2.5223880597,0.5555555556,9.6666666667,12.4,4.2043010753,1.4516129032,0.45901639340000006,0.2786885246,9.4754098361,2.1766269589,0.0327868852,0.1393442623,0.5967741935,0.6559139785,8.9454740163,6.3254053378999995,0.9192984934999999,54.7242486876,0.0,7.9,1.4,11.0,7.78,0.1989247311827957,5.1,77.43,15.455802469135802,162,4.666666666666667,34.58048780487805
68,302.txt,108,11,18,15,11,3,3,1,11,9.8182,9.8182,7.2,1.3636,1.6364,1.3636,0.2,0.2727,1.0,0.2727,0.0909,0.0667,1.0,0.7333,0.2727272727,0.2727272727,0.0909090909,3.7272727273000004,1.8181818182,1.4545454544999998,0.3636363636,0.0,0.0,2.25,3.4166666667000003,1.0,2.487804878,2.487804878,2.487804878,0.25,8.1666666667,11.4545454545,3.7063492063,1.4047619048,0.4069767442,0.2674418605,6.151162790700001,1.7537335588,0.0348837209,0.10465116279999999,0.5555555556,0.6825396825,7.6614889348,5.4174907798000005,0.9210272234,51.9492323552,0.0,6.4,1.4,8.8,7.35,0.16666666666666666,5.5,76.42,14.644528301886794,106,4.5,31.61132075471698
